mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5166192849477133,0.022699283441163308,0.04986723264058431,0.0014105147450967064,0.8,0.1,4,200,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9488034370086238,0.9321814608654756,0.9389045404161446,0.939963146096748,0.006827054377797271,30
1.3221330642700195,0.014229859395118163,0.07380231221516927,0.002154755965175175,0.8,0.1,4,400,0.5,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9490348563937253,0.9400025834558047,0.9466037738373222,0.9452137378956174,0.0038161619939145438,4
0.9740641911824545,0.0661427727022887,0.08078328768412273,0.0014111330901207513,0.8,0.1,4,400,0.5,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9510807938843491,0.9388886353660234,0.9453272077584538,0.9450988790029421,0.004980045705910769,5
1.480708360671997,0.12425093938583544,0.08045188585917155,0.009403692456214377,0.8,0.1,4,400,1.0,0.8,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9487367442590019,0.9394946623692312,0.9455492838788346,0.9445935635023558,0.003833107572437751,6
0.9172149499257406,0.003671857088462777,0.08244633674621582,0.0024878217385119602,0.8,0.1,4,400,1.0,1.0,"{'model__colsample_bytree': 0.8, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9512076437912022,0.9383946869403038,0.943850565067783,0.9444842985997629,0.005250027267098242,8
0.7696081797281901,0.007739782570432268,0.04787222544352213,0.004309144030562998,1.0,0.05,3,200,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9342864009473044,0.9185505356211434,0.9252146772991677,0.9260172046225384,0.0064491550851945734,59
0.5089724858601888,0.03717764121312483,0.05119641621907552,0.0009402681729850089,1.0,0.05,3,200,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9333055422120545,0.9179312791837231,0.9240669123972136,0.9251012445976637,0.006318985849102994,63
0.6871629556020101,0.06003980883441984,0.04620981216430664,0.0018804238334674435,1.0,0.05,3,200,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9345063087776273,0.9191938726017377,0.9249813041338415,0.9262271618377355,0.006313044509792788,58
0.4983344078063965,0.0665275156605939,0.05418856938680013,0.0076967143878995115,1.0,0.05,3,200,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9330433758354789,0.9177752015890781,0.9241895447930062,0.9250027074058543,0.006259670453563022,64
1.2779165108998616,0.05229710354478901,0.07313744227091472,0.009817709786488766,1.0,0.05,3,400,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9412263088489247,0.9273339880664557,0.9343976140641075,0.9343193036598292,0.005671786524562799,35
